type,zcr_diff_mean,zcr_exceed_th,zcr_third_central_moment,zcr_std_of_fod
M,-76,40,0.002152286593602257,0.05304413741618701
M,-70,56,0.0018784382600929672,0.05692561165378104
M,-70,46,0.0025402212542105606,0.04579179037738896
M,-36,77,0.0010907970305617622,0.05835193930196551
M,-88,34,0.002566028145179696,0.05002078284124227
M,-44,62,0.0016269950369390501,0.06621108694577106
M,-70,30,0.001395943039878712,0.050627685177052836
M,-60,54,0.002052603573548808,0.05425260563181115
M,-52,63,0.0017070597865446273,0.06552240270373526
M,0,134,-4.9365220726378816e-06,0.03314257942848656
M,-70,43,0.0017275983210265616,0.06191594611848584
M,-64,51,0.001767211398288785,0.06840467072929264
M,-58,45,0.0016920632669660963,0.060127848681745484
M,-46,57,0.0012930262318237838,0.057781703286819
M,-70,44,0.0028196915390303265,0.06495462041460533
M,-56,64,0.001336777548137516,0.06124865044096626
M,-74,43,0.0021765203750166054,0.06503074793768147
M,-58,56,0.0014624701474061873,0.06368646229400445
M,-56,52,0.0015127307613208752,0.05256334114406267
M,-56,65,0.0019266087274234429,0.05124641406693788
M,86,129,-0.0004748146159552152,0.031396984880201956
M,-32,5,6.238251359750931e-06,0.016873282731114794
M,-26,6,2.6800797686272383e-05,0.023261233133657182
M,-6,0,1.7646679487777626e-06,0.01567156399926545
M,18,0,8.382756229345639e-08,0.01471046724171215
M,-6,0,5.853961089422677e-07,0.016099705856820964
M,-20,0,1.6725952346975926e-06,0.019267809545687003
M,-26,0,2.882185687313164e-06,0.013471033970997246
M,-12,2,2.4846638712496516e-06,0.01633118590391038
M,-30,2,3.0249045764513272e-06,0.014928100931677119
M,-30,7,5.439403401273807e-05,0.02743847489282669
M,-24,34,7.694971289830801e-05,0.037184286895315416
M,-18,15,2.0436942166149218e-05,0.022511726053487068
M,-18,34,7.712045932070901e-05,0.040350488346074895
M,-42,19,0.0002108511497373184,0.04048049429782712
M,-20,35,0.00024545542500908706,0.04901205539175344
M,-22,34,0.00026002888372882567,0.0498649389551459
M,-12,25,5.014619103256955e-05,0.037777741226448974
M,-6,17,0.00010436370982782138,0.03530546770314887
M,-2,26,6.454446433582496e-05,0.039602548333622416
M,-32,27,0.00015396361621763694,0.04401775329447329
M,-28,35,0.0002952794919784852,0.054715601057366996
M,-24,35,0.00011005760775858321,0.049790085864060925
M,-24,2,6.150732590226697e-06,0.01625424603393462
M,-30,29,0.00019757866028872478,0.04304053387977125
M,-20,39,0.0001884002144482685,0.05198419298886742
M,-20,57,0.0005659814207154404,0.06588584209267735
M,-10,50,0.00017510300241818807,0.055447992042795644
M,-12,45,8.11520489481457e-05,0.04461051621564964
M,-14,36,0.00012008891134065675,0.04763759041945737
M,-24,47,0.00012502831522553983,0.04934576827513488
M,-14,59,0.0001782894880414116,0.05624846823238988
M,-8,7,8.9270474586665e-06,0.018702338859267913
M,-16,7,5.648786324148063e-06,0.01650053437415965
M,-10,20,1.1355502410505094e-05,0.027213235339179045
M,4,3,1.0866084734598875e-06,0.019436035038793004
M,-16,8,8.24853792162643e-07,0.019602784058199978
M,18,17,-1.66285594186839e-06,0.018066561724516244
M,-16,1,9.261590428202455e-07,0.015636490652817484
M,12,2,1.651743843013424e-06,0.01651061930948944
M,-8,0,6.540911032090266e-07,0.01389097193340511
M,4,0,1.0473636451498917e-06,0.02315147389713203
M,-24,1,2.3534295876272877e-06,0.01550556116476644
M,6,1,1.4971713923773765e-06,0.014899376160903898
M,2,6,2.108959986325074e-06,0.019198909985374105
M,-12,10,6.403746631760986e-06,0.02041686991141474
M,-22,6,3.898743313499599e-06,0.020263223705455167
M,16,1,-7.116196456195027e-07,0.02246998870887145
M,-12,5,4.819653869273816e-06,0.019404649403405264
M,-30,6,3.2258972174726633e-06,0.019557214268951687
M,-22,12,6.667509167903897e-06,0.02250885932983129
M,-4,5,4.0895470364148323e-07,0.023627727440922314
M,-6,7,7.066166481596173e-06,0.026176301944877207
M,-18,21,2.2494982681608786e-05,0.0338217295771266
M,-24,20,2.9144455160448073e-05,0.039599371100879834
M,-8,11,2.6489776049222002e-05,0.03464993336581972
M,-14,30,1.1024403430782414e-05,0.01647416089965017
M,-22,29,6.925400989014729e-05,0.05169225468648232
M,-24,34,3.221868417411292e-05,0.03608357655243671
M,-24,18,3.38516275165202e-05,0.03701340840053752
M,-18,16,6.688146667356574e-05,0.04074302741053846
M,-28,17,4.8594349510891585e-05,0.042510458205929885
M,-48,24,7.118793515928368e-05,0.04399476515614445
M,-28,15,2.4100036901697504e-05,0.03386184044690235
M,-32,15,8.696570879371231e-05,0.04738138303490401
M,-34,17,3.2497728043284565e-05,0.036702888951191705
M,-38,20,5.4653395024866747e-05,0.04413922314298003
M,-10,7,4.040092043076014e-06,0.017764861426778265
M,-18,17,2.9913464746997837e-05,0.03135419917899625
M,-12,25,2.766084322652367e-05,0.03900720106270394
M,-36,17,6.387434760957328e-05,0.03954997503438076
M,-30,14,2.223877590666612e-05,0.03678314964960633
M,-46,21,8.958463817235806e-05,0.04959618689415527
M,-30,29,3.104878834914012e-05,0.03209951460923629
M,-24,27,3.070126173056777e-05,0.03192457973310671
M,-8,15,2.2273166130595248e-05,0.03032987211573948
M,-30,24,4.673796631170844e-05,0.036917084513733885
M,-30,23,5.00488239915222e-05,0.038580962662173354
M,-16,6,6.051738482498334e-06,0.019074135978992497
M,-2,38,2.0231474924079555e-05,0.035980012295611936
M,-20,26,5.9135258911068165e-05,0.04102057156539786
M,-14,18,3.0253697687010133e-06,0.024818904372116684
M,-8,30,5.9879359859336666e-05,0.041137575056665446
M,-18,63,1.788455406885684e-05,0.0268251894683231
M,-40,156,4.967671635931742e-05,0.01991380203442817
M,-8,156,2.1121217426366494e-06,0.031134406954317035
M,-4,21,1.6561717730603804e-05,0.03312671128863726
M,38,97,-0.0003869434781990402,0.030421064227627453
M,-62,0,-6.932848489776567e-08,0.0070850208480092575
M,-16,0,9.302747700605979e-06,0.01176068989526245
M,-6,5,1.379393097799292e-05,0.018916883212591575
M,-22,0,3.055029649980225e-06,0.012123942117993494
M,-18,0,4.0744306540088675e-06,0.013834659502969244
M,-42,22,0.00014995741223710406,0.026753694106703405
M,-80,18,0.0007745260601460665,0.02980232410514447
M,-68,20,0.0008989776299256686,0.0362648329459901
M,-90,9,0.00032960720000932675,0.025518468305791842
M,-70,20,0.0014232698630982296,0.03656359998953543
M,-68,22,0.0007255256401466029,0.02890849382263502
M,-4,0,1.4507670385465768e-07,0.005915213490377932
M,-88,18,0.0008565938055001448,0.030732236086952525
M,-86,9,0.0005212607820087374,0.029377703868614328
M,-78,16,0.0008692340909909438,0.03460924469187193
M,-30,33,0.00019574059185705742,0.035264748109183425
M,-62,26,0.00041526288597486537,0.033835346811530484
M,-50,28,0.0006851934973106643,0.04893050743093176
M,-56,37,0.0004860481011452604,0.04661837336746527
M,-72,16,0.0006167205270990512,0.03702078105556725
M,-54,41,0.0004449246587255544,0.05059732248418338
M,-70,32,0.000843528889751963,0.04317062825646473
M,16,0,2.6971353651472764e-07,0.00849083854428773
M,-64,29,0.0008306250820237145,0.044940794869173094
M,-56,21,0.0004985958567804287,0.04508858963476267
M,-54,27,0.0006515350975735521,0.04322164803122352
M,-44,51,0.0005525117114419755,0.046276383365319515
M,-50,28,0.0002844006366431845,0.04546760967634586
M,-64,35,0.0008473492102310448,0.055595808752739714
M,-56,30,0.0008806149224512175,0.04855260786385499
M,-34,44,0.000199873050296603,0.04556167285645679
M,-48,42,0.0006439903043767475,0.04585518919682707
M,-46,40,0.00044516630427565956,0.043813018681212144
M,4,0,1.6092251621888177e-07,0.012625383725123143
M,-56,28,0.0004677456197074604,0.04281344061144028
M,-24,35,0.0007281839949805682,0.03843624449772675
M,-36,46,0.00027284684487648717,0.04416866612096457
M,-46,21,3.6038425263896014e-05,0.020439608625464584
M,-22,15,2.2062261757599462e-05,0.02162518551316664
M,-34,24,5.487958254065093e-05,0.02394473847677274
M,-22,84,3.108594959312175e-05,0.02755777893249958
M,-34,73,5.856554477257945e-05,0.023892065799324066
M,-56,40,0.00017402401074481205,0.024186317405489682
M,-18,29,1.4041915724725272e-05,0.022804011932099008
M,-16,63,5.578405945832913e-06,0.020660813985540784
M,-40,39,3.343388621043863e-05,0.02107861408775695
M,-4,91,9.785589440793296e-06,0.02965888542664284
M,-8,74,0.000685656061673185,0.043293771284858305
M,-48,38,0.0014013865922762343,0.04597904539756576
M,-52,28,0.0007267636786597994,0.05126258783501665
M,-56,37,0.0013412348038777829,0.05299983422797266
M,-52,42,0.0010379071924031314,0.04694870700954095
M,-56,38,0.00103926238592912,0.05331653965393336
M,-48,50,0.0009651974594020587,0.05137472787808668
M,-64,43,0.0032779248863328116,0.056151061630890356
M,-10,13,2.0221975069216565e-06,0.017350744810669325
M,-44,34,0.0003020439913025043,0.043740081546829436
M,-24,69,0.0008942977398455906,0.04636296200222398
M,-44,48,0.0012145240935866736,0.056186840117774486
M,-58,37,0.0017935592817964368,0.05143730409798814
M,-48,24,0.00043404257770723073,0.049334287617816004
M,-56,38,0.0011511573383062956,0.051761314499964815
M,-54,43,0.001863909679276795,0.046133415726860506
M,-46,30,0.0010045994272058964,0.048037895913511965
M,-64,27,0.0011147073024750874,0.0487704787693145
M,-50,41,0.0014473668930788557,0.046690406126824145
M,-26,33,9.221475221908054e-06,0.020632378088444432
M,-38,32,0.00041894550186311237,0.03803157046330009
M,-26,61,0.0007184218926181074,0.04315052257618987
M,-58,40,0.001462657328137437,0.0554725714565395
M,-70,37,0.0019220474519469181,0.05735314700685693
M,-60,20,0.0008309872117786677,0.042014325455322125
M,-32,54,0.000592120235468723,0.039708867440213805
M,-68,31,0.0011217253802152166,0.04609991059199239
M,-52,23,0.0009875623161530133,0.048244011647907495
M,-58,10,0.0010679404024560922,0.033574851368255255
M,-44,23,6.517649937249903e-05,0.01850051536059014
M,-34,59,2.5537657135504086e-05,0.01958315886491769
M,-28,59,9.083010883069883e-05,0.027967128845934032
M,-6,2,7.4989632192894585e-06,0.016604214084961794
M,-38,5,0.00018158272035915735,0.02606513131747437
M,-64,6,3.6266789311407075e-05,0.0154797420452753
M,-16,5,1.2815653135396748e-05,0.019294946041468513
M,-42,23,7.75026993325138e-05,0.02501872744452271
M,-42,31,0.0011957980425303506,0.04116427534657875
M,-72,14,0.0013526366659138652,0.03590920471688058
M,-28,17,0.00013575296182159562,0.03500015913943429
M,-30,9,0.00018792069273255096,0.03140820833293089
M,-12,58,6.5074729111667686e-06,0.019932000447661684
M,-26,7,1.3881824730482885e-05,0.017874562975996173
M,12,52,-1.1339041265350201e-05,0.025192651095446227
M,64,1,-1.5120438995006851e-05,0.016872900282331123
M,-2,67,-7.490032935569218e-06,0.022858154657888426
M,32,69,-2.9787109490418388e-05,0.023229121072340205
M,-14,0,-3.333918130380153e-06,0.012318108007616615
M,52,0,-1.4732248239731387e-06,0.010232280684200389
M,30,0,-3.2246828097193633e-07,0.006220472013130637
M,-102,7,0.00026580497773453945,0.012278592995650699
M,38,155,-8.561925647442496e-05,0.02886280302891275
M,-16,87,1.5620546183409222e-06,0.01198948341847287
M,-6,0,7.182124623633565e-07,0.010365321858163199
M,-36,30,0.00038679753599627203,0.042034098695100025
M,-52,43,0.0004671576762289173,0.04913038143654819
M,-60,38,0.0003118848560314749,0.04194642949197886
M,-56,45,0.0004449052032999516,0.05021458390151936
M,-26,29,0.00023194547644672526,0.04051394873807719
M,-40,38,0.0003564055195466055,0.03705549638333938
M,-36,43,0.000308328329757816,0.04233309996096235
M,-50,38,0.00035886903081991926,0.04230794548534321
M,-54,32,0.0003339241936843687,0.047608016801290474
M,-48,34,0.0002724528281781712,0.04243668150711983
M,-40,0,6.17436699923464e-07,0.012028902411026677
M,-70,34,0.0002685897188635245,0.0353680920255002
M,-26,26,2.502635135008089e-05,0.028215900425213707
M,-72,34,0.0005318852420456248,0.04195319552044182
M,-38,30,0.00027468942871983567,0.03766311094385872
M,-60,37,0.0003422783812647885,0.03713786669669246
M,-42,46,0.00013378506134656393,0.03485386757441359
M,-42,39,0.000264489241884462,0.03882267880261158
M,-52,26,0.0003419772765255858,0.03890276307777284
M,-44,45,0.00030529188926114943,0.04382229420353998
M,-76,31,0.0004049764641942484,0.033865478965745745
M,10,0,2.4958132751249473e-07,0.014841978585974318
M,-44,32,4.9667388253474506e-05,0.030471444268866752
M,-58,38,0.0005265477752938455,0.04520249975537055
M,-74,29,0.0004109178221156323,0.039968495516736015
M,-58,43,0.000346951511063277,0.036153651299392096
M,-40,32,0.00011807850900613016,0.031742584486165785
M,-58,38,0.000294029193915459,0.04048656447543987
M,-40,14,8.44918171790732e-05,0.03246504070023103
M,-14,32,0.00037059105086844745,0.027087741014171662
M,-48,54,0.0003851968651362176,0.03341873620480627
M,-8,0,1.6532920934638835e-07,0.010276071403197275
M,-18,0,3.765281795293794e-06,0.01327365967850401
M,-22,1,3.0458729389753858e-06,0.014466126587776325
M,0,2,5.290667460281493e-06,0.02328928397220659
M,-24,0,2.051976277283894e-06,0.012300393119027947
M,-52,1,8.665662396872204e-06,0.011957895490664184
M,-24,0,4.723118496996784e-06,0.016849560056951707
M,-28,128,1.693611125792387e-07,0.012497908874346418
M,-28,0,2.804596835718305e-06,0.017854736554627552
M,-2,1,6.9131124903581265e-06,0.023106174129598842
M,-20,0,2.7813430719752493e-07,0.012267830440051596
M,-46,0,1.543184702277517e-06,0.012982668980304354
M,-30,0,7.341981206506709e-07,0.009632749732935127
M,-22,0,3.937024723770709e-06,0.02141249918646962
M,-10,0,2.3761950626224107e-06,0.014675120071063334
M,-38,1,1.049489167906006e-05,0.01571715259323679
M,-32,0,6.818367042519771e-06,0.018580862298722082
M,-38,20,6.993238633376513e-05,0.031330363037243125
M,-38,3,3.376933830451119e-06,0.009143171639421957
M,-6,13,1.0215731584251215e-05,0.025440582467263044
M,-16,2,1.4569201359566566e-05,0.026066937714528005
M,-4,5,1.7952920901382545e-05,0.02048583015229605
M,-8,3,9.232583064627672e-06,0.022148990297217168
M,0,40,-5.444095091511017e-06,0.02602874454238506
M,-8,10,1.8672049583086535e-05,0.02644041638313081
M,-88,17,0.00046531939446941976,0.038780894849408554
M,-28,42,0.00047103587624271735,0.044396818629631976
M,-10,24,1.4984132359138128e-05,0.031656132266299916
M,-6,32,4.173501715398988e-06,0.03178931750404584
M,-72,2,7.5946140533576725e-06,0.009927488593669587
M,-66,28,0.0006969559324036034,0.03860560418077207
M,-44,34,0.0004463536579912638,0.03966855290514489
M,-52,30,0.0003141487429324709,0.04076870352273999
M,-30,27,2.247923400986239e-06,0.024330597366761693
M,-28,25,0.0002490630847923522,0.03167485184214426
M,-70,28,0.0008005820806924768,0.039536840626553646
M,-40,29,0.00033607876316535276,0.03730139045843681
M,-42,27,2.3410620377218788e-05,0.026224811254358903
M,-16,20,3.306950231440806e-05,0.02662858260116163
M,-68,11,0.00016420333496633887,0.025799201085100396
M,-52,0,5.232779180104156e-07,0.01090339910785484
M,-56,20,0.0005365384851238002,0.03657868274366996
M,-50,40,0.00034074325200255924,0.03289984202208575
M,-12,33,2.1264429676932443e-05,0.027482878166263314
M,-52,24,0.00034218959834925877,0.033784034834927125
M,-50,21,0.00020619559489108458,0.035763145683280026
M,-68,29,0.00029508434288371706,0.036861381065534805
M,-22,21,2.6130870556349995e-05,0.024699560739788403
M,-42,22,6.647557234403756e-05,0.025234716970561257
M,-70,27,0.00039040846482605863,0.03273251606466811
M,-70,27,0.0003427808695946442,0.03649387191527184
M,-24,1,2.3422712471272273e-06,0.015744835289316382
M,-64,24,0.00021518136152266892,0.03388423855047808
M,-16,37,5.3010181932956895e-05,0.027727549920423977
M,-48,27,0.00015371867179226936,0.030324554328782834
M,-42,33,0.000160818688084895,0.03138186248781879
M,-74,12,0.0001611982394973169,0.016716128830597737
M,-18,0,3.1658427121681794e-08,0.009929243568303764
M,26,1,1.4428122875126095e-06,0.014046159284430237
M,-24,0,1.206512152423886e-07,0.011313264148457881
M,-16,0,2.084699442550238e-06,0.013045195033770345
M,-22,0,1.8622172313594785e-06,0.01734070229217723
M,-10,0,1.7225962819888004e-06,0.013916492694734977
M,-48,24,0.0002262702357775312,0.026640208990878947
M,-6,0,1.5054625716078047e-06,0.015124786749121778
M,-52,8,3.6571699513174584e-05,0.02134943415378539
M,-56,41,0.0008396325284771419,0.04107201499325882
M,-42,23,0.00017243522199188342,0.028968420995426368
M,-14,48,9.110682414213395e-06,0.0293476675353978
M,-70,32,0.0005180122200713267,0.038635974146374145
M,-64,35,0.0003246733970169671,0.03454634776314653
M,-38,24,0.00024513429275775444,0.031223987341632425
M,-38,59,8.406690566416154e-05,0.03422353064330834
M,-34,0,5.842730047373927e-07,0.010212715770956221
M,-52,25,0.00016232380668602226,0.030516721072641945
M,-68,26,0.0005449835804403006,0.03415540955142077
M,-48,24,0.00010176202290134725,0.031928034722761255
M,-72,29,0.00041467690238079736,0.028348824051625338
M,-42,20,2.059268158021066e-05,0.029674174102686458
M,-78,29,0.00047313235872092175,0.038778367243635946
M,-76,26,0.0004404829779608782,0.033174100298615984
M,-78,18,0.0002594967090962861,0.028891885696715955
M,-48,49,0.00019557212583147605,0.029431261079683996
M,-60,24,0.0002587747178374627,0.032252703593838424
M,-18,0,8.412499212105484e-07,0.011937321533713265
M,-72,26,0.00048505635120896066,0.037635007263377006
M,-58,28,0.00015128857029027455,0.02559299431702214
M,-14,2,3.512068686521252e-07,0.01739827464251342
M,-34,3,6.637908180563931e-06,0.018154836230478377
M,4,4,3.510263506570482e-06,0.019603442763142003
M,-14,11,3.06073487382613e-05,0.026241042947611707
M,2,13,7.380892374018529e-06,0.024894978486886255
M,-14,15,2.066272961600012e-05,0.027721755142169072
M,6,9,4.72642774565521e-06,0.027444516900246595
M,-38,20,0.0003661631972778577,0.028793330423472256
M,6,156,7.635548553133826e-08,0.029993093122263344
M,-32,69,0.00015439435875974847,0.022674201641555234
M,-24,4,1.6966129281372168e-05,0.014678855907450397
M,-16,9,1.3264411239841987e-05,0.020216333953075285
M,-20,7,9.522370730953015e-06,0.024143627007915162
M,-26,5,2.062160224479211e-05,0.021297848041876018
M,-52,15,7.222813106099471e-05,0.024225790380211693
M,-24,4,1.3635893900971292e-05,0.023242031602734622
M,-22,19,4.2239253025622244e-05,0.02699985961560656
M,-34,27,0.0004557819385844035,0.03576020488061322
M,-46,16,0.00018199653407916685,0.037855910503742964
M,-46,13,0.00017508410346534227,0.028827479816501064
M,-34,13,0.0003126483212760922,0.04243149766532374
M,8,0,2.5101123564514863e-07,0.00902163205240914
M,-36,24,0.00017252994785148847,0.03828356446157312
M,-50,14,0.00024201416224262036,0.036887695047945736
M,-42,28,0.00011221227487069561,0.03683390553027199
M,-52,28,0.00047277512766295354,0.042676348707101464
M,-54,11,3.372411435354062e-05,0.030189688792109676
M,-54,19,0.0005629673768799993,0.03878475429138692
M,-44,20,9.877460317456912e-05,0.03815523954912185
M,-32,33,0.00010730728487425408,0.035918815336292986
M,-58,20,0.0002023094121334943,0.03681293767883572
M,-50,18,0.00020793620496070657,0.03822175148492884
M,-48,17,6.197891734540277e-05,0.015912194241129312
M,-44,21,0.00019860424650261054,0.037653414528776456
M,-38,36,0.0003217548783754738,0.03718860635469597
M,-52,33,0.000569073118001143,0.048265550278376326
M,-16,75,0.0004670515381671063,0.05287680533993197
M,6,156,-3.832460260653285e-05,0.04232428812413069
M,-6,156,4.5920698293481174e-08,0.03745397656090696
M,0,156,-7.329985053185622e-07,0.035500627191547326
M,26,156,-0.00011563832177919199,0.033759676562959424
M,-56,11,4.247650452595352e-05,0.01475806394766295
M,-52,21,9.79183487102958e-05,0.017224830228446446
M,-26,0,2.0701206489696425e-06,0.009262281116572417
M,-40,4,1.3081243469987451e-05,0.012218189827007965
M,-52,21,4.769761728112404e-05,0.018932394797316184
M,-18,38,0.00019974911831751463,0.042521278653621146
M,-72,22,0.0012804219720200362,0.034980987574559176
M,-4,0,1.1919274643963499e-06,0.011683084889029083
M,-60,28,0.001298695046655282,0.03804415494762098
M,-64,40,0.00098500871931863,0.042638991942827664
M,-28,62,0.001136033398195647,0.0421074016283535
M,-64,36,0.0011331891277279178,0.04523602878709174
M,-92,17,0.0011151420622125404,0.036496877321053126
M,-54,40,0.0005135318260094411,0.037802665361756714
M,-70,35,0.0008936957313901186,0.048454044072966676
M,-36,63,0.0008122412332917133,0.0494618369600486
M,-78,27,0.0011408799886761909,0.04649948165381761
M,-56,35,0.0010469432106131188,0.04585082713561067
M,-54,13,0.00010283819480050947,0.012648715031548522
M,-54,25,0.0006770857070763115,0.04757380024861835
M,-52,37,0.0008123457517020139,0.049026796792600615
M,-64,26,0.0011701483494914917,0.04688916794651928
M,-84,21,0.0010080031425976415,0.045249290639521655
M,-48,44,0.0006109110340277082,0.04738712840663994
M,-58,34,0.0010283682678458757,0.04834720672777915
M,-50,39,0.0006567963294689688,0.049282945317317715
M,-68,26,0.0013384572904894313,0.04309748802759302
M,-50,41,0.0009637225907835675,0.04123198865986257
M,-48,37,0.0008653993756113883,0.04564803904929833
M,-22,30,2.8554638470475848e-05,0.01609938479108667
M,-48,33,0.0006450548952633667,0.04702019449225303
M,-74,27,0.0012153868788686466,0.04638138180326353
M,-44,21,0.0008591312598058415,0.038716493930888676
M,-56,23,0.0008645904005494672,0.04776274103421256
M,-50,18,0.0006093475791226849,0.043532871886252066
M,-62,37,0.0008924431700343238,0.050319326915020564
M,-52,32,0.0006925505532387569,0.04252408557637714
M,-36,43,0.0005972519505215714,0.04665868244860091
M,-40,42,0.00074946252287017,0.039911425204645724
M,-62,23,0.0006530487287846888,0.039557461540330456
M,-56,31,0.00014516331834067307,0.017620570387815452
M,-78,23,0.0014091892008811185,0.05105287667916847
M,-44,41,0.0009261306101534925,0.046341555604085795
M,-52,40,0.0011417420415276956,0.050131644644832746
M,-38,42,0.0004945829054961682,0.038299755906866476
M,-26,31,0.00011571183081527551,0.03759030642197436
M,-22,17,8.126277134826501e-05,0.036017648544783246
M,-20,26,4.667894082910955e-05,0.035493060892911044
M,-28,30,8.356927383013138e-05,0.031805042414548595
M,-22,32,6.661975738700167e-05,0.035048885431935434
M,-38,22,0.000148759291871347,0.033305947027430116
M,-8,3,3.830323217118698e-06,0.012192977063126042
M,-40,15,0.00013470060384211907,0.037112390770747516
M,-32,7,3.1961996337374625e-05,0.027139333542706635
M,-34,49,0.0004266026263303889,0.05046086867677262
M,-68,29,0.001758668927506014,0.05330698023625586
M,-58,33,0.0017035393184881076,0.04694458596958602
M,-54,40,0.0011458024650197235,0.04812920246097679
