type,zcr_diff_mean,zcr_exceed_th,zcr_third_central_moment,zcr_std_of_fod
S,-56,79,0.007048045558426135,0.08677858256190103
S,-18,90,0.0006817134616019384,0.05684704193380611
S,-44,72,0.004409298020757017,0.0685055239603044
S,-80,55,0.011300528074760638,0.06680910727477689
S,-52,53,0.005486444574755042,0.08205417158745476
S,-76,71,0.009280650010409825,0.09145057548356544
S,-76,54,0.011252202881758457,0.08077364904052457
S,-4,97,0.00026623010353168085,0.08484759155079265
S,-54,65,0.005988100815879838,0.07516435150292614
S,-56,57,0.0053364553106907036,0.07839289570971554
S,-10,101,0.0007525378682602891,0.07410777157040263
S,-54,56,0.0014831858569938205,0.07236373306251528
S,-44,76,0.007585127537708714,0.07750036172101339
S,-80,40,0.007063813725747727,0.07566707081792495
S,-62,69,0.009385883059800648,0.09368093235170821
S,-32,108,0.005369487561236565,0.09313594552224971
S,-56,73,0.003066251245094983,0.07008817146990508
S,-54,59,0.003811947534230183,0.07746272552316322
S,-76,70,0.011586312992701292,0.10733078084293696
S,-34,78,0.004561941300795991,0.08751961894727552
S,-64,65,0.004047280278739951,0.07506453807263394
S,-72,69,0.010664782741134155,0.09901835809213308
S,-56,60,0.007143182151466725,0.08334532687161532
S,-66,54,0.004353564465236919,0.08433464868505584
S,-62,63,0.011547624757515909,0.10507281183301136
S,-48,72,0.001251545102875222,0.07035339051908011
S,-82,46,0.007004779495676101,0.07460629241330048
S,-48,45,0.00014013269936340484,0.04204924553459456
S,-82,44,0.009222339713322454,0.061711932258844686
S,-58,76,0.00806676592693712,0.09249842706084316
S,-64,55,0.00392323417768041,0.07124903938953943
S,14,121,-0.00011383566942880633,0.07323203261712918
S,-40,107,0.008114139345982282,0.09242282669681633
S,-60,56,0.009550531908791722,0.09343856142762476
S,-58,49,0.003940660532300058,0.0505022006424613
S,-72,45,0.005942508925898697,0.06327643570856231
S,-46,94,0.008158364032597839,0.08071829321113243
S,-58,33,0.0015685328192269175,0.0633007484581987
S,-64,48,0.0009906734017948652,0.05281027955302116
S,-70,45,0.0036530031405957895,0.06059832786077925
S,-44,95,0.0049801093974249895,0.08619036093223928
S,-18,91,0.002008696621993253,0.08322712012745215
S,-60,70,0.012522790711983913,0.10171648070860452
S,-36,91,0.00543846850432943,0.08475162448629708
S,50,118,-0.00033332355600558717,0.04957793864137393
S,10,156,2.0171888395950087e-06,0.02829696911846775
S,-68,53,0.005787037963318977,0.08131225787724349
S,-42,89,0.008806085606624941,0.0891500367477614
S,-38,96,0.004561206918689739,0.08372448203847797
S,-56,72,0.011936538559003899,0.10593153727912995
S,-36,83,0.003530977801384001,0.07490638133878418
S,-68,64,0.009473851153242223,0.0974208197345834
S,-66,66,0.003272861896933905,0.07195274444630288
S,-88,63,0.011885479938345883,0.0784171953859346
S,-62,65,0.0024309623548319,0.05059283236155921
S,-48,73,0.008281705475884594,0.0835346851534252
S,-44,73,0.007770894074873149,0.08288667521406493
S,-34,78,0.0037191957871433954,0.07941688047760823
S,-92,41,0.011904002606470357,0.07466189232462085
S,-62,73,0.007062820757455221,0.08448450347674567
S,-72,62,0.007696581541792101,0.08131884800812733
S,-52,61,0.0030992511087105006,0.07565293375392775
S,-8,105,0.0004635972723758121,0.079252194026937
S,-8,100,0.00011263842637511723,0.06212145231476515
S,-58,52,0.0044843292000122555,0.05448031852045119
S,-54,54,0.002643652802289839,0.0713249896833196
S,-56,79,0.010254959345875671,0.09162247969434625
S,-46,97,0.009963263002983665,0.10423663856694665
S,-26,94,0.00639602851365412,0.06572596743048807
S,-54,81,0.01221469749035467,0.09344868601612465
S,-42,82,0.006300922115199947,0.07311261311864176
S,-68,56,0.007863523670978551,0.07813583944716872
S,-52,60,0.002667996951451701,0.0676986602378249
S,-76,44,0.005334010065068748,0.07532468705868883
S,-44,73,0.007192286437637175,0.09067151416983538
S,-56,68,0.007782489994647707,0.0953628118685446
S,-76,40,0.0022910996506853394,0.06345573023800402
S,-46,30,0.0003306761074709726,0.036342706751823946
S,-88,35,0.009722596034566476,0.0699358920362941
S,-34,84,0.011164552275899006,0.09068490679131574
S,-92,36,0.0043590694895679506,0.06731478198313795
S,-22,76,0.0002258077634549787,0.06108937307644434
S,-62,48,0.0026521871900949947,0.054862824720409854
S,-50,49,0.0005418706391924025,0.06473450236649397
S,-62,70,0.01065568043910693,0.09735652202447667
S,-78,53,0.012437756009712074,0.0987427607942668
S,-48,87,0.008204241535013779,0.08742911450970581
S,-52,76,0.008162261926656946,0.10206165012066869
S,-42,86,0.007510299393398421,0.08898849135569528
S,-40,77,0.007755647508638765,0.09409977232362318
S,-48,72,0.002224892394035449,0.07194639632414387
S,-26,94,0.006528764681333246,0.08082549433365238
S,-26,92,0.005446302674824527,0.08630445426618946
S,-6,95,0.0004883544685772101,0.06507239999549536
S,-52,66,0.0005680021728018261,0.0729692924809867
S,-62,52,0.004625541236964847,0.06770035210557554
S,-60,55,0.0069430061242081315,0.08342144329925723
S,-52,58,0.0028230365681122735,0.06735427805958424
S,-66,56,0.0085541074066704,0.1064134521768059
S,-18,88,0.001482800131237021,0.07208051095363373
S,-66,61,0.010634429055129043,0.08981193211589825
S,-52,75,0.007616521502875583,0.09057898276417196
S,-30,101,0.007535051373281069,0.10036439334525589
S,-52,61,0.0028857844104088234,0.06405706377748757
S,-66,48,0.006029524008339672,0.07022378351300598
S,-42,74,0.0076644452675152346,0.08903229643627805
S,-82,64,0.0151345483125712,0.07725765999185123
S,-42,67,0.0053695285855307135,0.10338817804959069
S,-30,81,0.004762893311145985,0.07434774802642086
S,-70,77,0.01079744420418771,0.07655056085181369
S,-54,57,0.0011254846863280286,0.07455853319874481
S,-36,74,0.0012892562217917804,0.07145802752699355
S,-72,53,0.01707291552291763,0.08755027152395907
S,-48,53,0.0008121839013844897,0.06524463474317155
S,-34,56,0.0015278998519749915,0.06437218087461591
S,-92,43,0.008279411590353334,0.06043928002032869
S,-58,62,0.004033167794853013,0.08161441507979024
S,-30,100,0.006109932153010283,0.08752558852149427
S,-78,58,0.009275006567653165,0.10187204142831256
S,-44,69,0.0038064020152181444,0.09061332729144608
S,-48,43,0.00043791930432027015,0.05641228282580118
S,-58,66,0.005685396835421133,0.0887787768750987
S,-76,53,0.006394163708699068,0.09505543530353669
S,-62,51,0.003563045043443449,0.07024343215894623
S,2,111,4.515940777776527e-05,0.08130818086931434
S,-10,105,0.002308201757231531,0.07959530175896402
S,-68,57,0.010348688396804346,0.0983945652326294
S,-40,58,0.0004522351997022278,0.051283477029368155
S,-82,42,0.009212748562384335,0.07224194111549061
S,-96,32,0.009004587175912274,0.072461077724736
S,-40,50,0.0003474483871049304,0.060516151282355324
S,-10,82,0.00021937066552435205,0.06758082436116698
S,-54,61,0.006872687869935968,0.08430084220487206
S,-40,48,0.0005021059973087036,0.06821463320252662
S,-52,59,0.006813493605382974,0.10411551781786424
S,-48,54,0.004267902589785979,0.06567837051948036
S,-34,142,0.0021277023597704244,0.052510091222115717
S,-64,63,0.00908806449760212,0.09743303183617262
S,-64,51,0.004184163720040785,0.08855639027658586
S,-34,73,0.009289426869405015,0.0956285302098885
S,-64,40,0.002956817667978343,0.07015742717451995
S,-96,31,0.007964275751450783,0.06070458857171702
S,-96,37,0.008711907231872557,0.0592404324262727
S,-30,37,0.0010506653126611345,0.05572073582202503
S,-78,53,0.005435229432000566,0.07283027109263732
S,-88,42,0.009877064904697233,0.08826654800038151
S,-70,59,0.007667856438802217,0.09029631626748119
S,-80,43,0.004594731324235254,0.07660490298525087
S,-64,19,0.002805782884519379,0.05272835255041549
S,-42,30,0.002026634201247533,0.06594928460130096
S,-70,52,0.004846672285389174,0.06436268791309734
S,-54,61,0.013037278840715812,0.08665720012166482
S,-72,55,0.009133302809704666,0.07608273489892776
S,-62,55,0.0058114696184509125,0.07380641922623704
S,-96,34,0.009871808267584974,0.05881560745830443
S,-78,24,0.0022253867550970975,0.05491763720987648
S,-46,56,0.004510196658118265,0.0701065900990809
S,-24,69,0.0035472110200571515,0.06988106781627475
S,-10,75,0.00011738326768972314,0.03272854383493751
S,-104,16,0.006486838904521881,0.048075860385383945
S,6,154,-6.513451259733913e-05,0.035216498177280786
S,-70,55,0.0034615775717681332,0.07023722284537084
S,-86,47,0.010900301353735143,0.07381316139293244
S,-86,43,0.005953432820424727,0.06431141150106368
S,-86,46,0.010606680450046096,0.09563883432163275
S,-84,47,0.007327601952479384,0.07456083445934494
S,-102,44,0.007940788347811869,0.08494065259808595
S,-78,51,0.010239809984458207,0.09295077773749003
S,-92,45,0.01233629676037074,0.0945340213698376
S,-74,53,0.011271479002803812,0.10702484394086068
S,-40,0,3.635647060489554e-07,0.0115344902392946
S,-60,61,0.010210244520931298,0.10993353063621407
S,-78,53,0.012839209466064067,0.10525331681236566
S,-46,67,0.014724966975594436,0.11544515705925971
S,-98,39,0.020294232541838524,0.0807334927146203
S,-82,40,0.011499383189719499,0.09086178454846366
S,-84,38,0.006001110985046365,0.09198485788419092
S,-78,46,0.0130052401517779,0.10607601868137648
S,-78,47,0.006371750074241574,0.06859860165885426
S,-88,38,0.008848523814068037,0.08109850710937758
S,-98,24,0.004737155845910288,0.06500797449635812
S,-74,56,0.012072773932754802,0.09844729016253569
S,-70,58,0.015443834696634476,0.10052210545383321
S,-74,52,0.015076852821182384,0.10673200071918622
S,-70,58,0.009479145409440896,0.0908519944054235
S,-92,45,0.012290266292054522,0.0702764078248913
S,-58,75,0.0121084610089479,0.07512842064056034
S,-30,85,0.010945678760883551,0.11771500104638849
S,-98,33,0.012555293952551855,0.07717978398958668
S,-50,69,0.015123282990116135,0.10845941954755961
S,-42,81,0.01058271933554292,0.1406068075203506
S,-86,32,0.005591864690838645,0.09009482961513857
S,-42,77,0.008891600328236335,0.10351647186236324
S,-78,53,0.014891649291295961,0.0871135001361001
S,-48,70,0.011514905719801268,0.11014289728730091
S,-110,23,0.00949440918863419,0.054876258433338675
S,-60,60,0.008755367124404367,0.10177219257873849
S,-70,62,0.00863967687941147,0.09752392420914564
S,-60,78,0.009576680445885426,0.08862759467811944
S,-72,42,0.004875302020156602,0.07867665750138109
S,-76,23,0.00398542312162968,0.05684010588093585
S,-60,27,0.002237474208363559,0.051866070310533946
S,-66,57,0.012834105663831462,0.11320511433151904
S,-48,78,0.011602473499355162,0.11569874193164562
S,-50,64,0.016788067048540134,0.11012997648542297
S,-86,41,0.013854956130959767,0.0994632253135202
S,-70,66,0.011937975537997452,0.0958994752612474
S,-72,60,0.012744076591562953,0.1110782982553773
S,-46,69,0.012103132297951515,0.14023236665027902
S,-62,61,0.01262385729963445,0.09936155858957185
S,-38,76,0.011118481603128115,0.09780920733216893
S,-48,69,0.010941119000938873,0.12203823235189078
S,-94,35,0.013195218741747299,0.08544081510720489
S,-40,70,0.010857084950199004,0.11886736371828309
S,-34,80,0.011649141117531767,0.12014998854465642
S,-68,67,0.014464633949474982,0.10713118816418116
S,-80,45,0.008498236429183343,0.09779885588144943
S,-86,43,0.010429875557513476,0.08655417276182437
S,-64,56,0.01353743855896453,0.09664743808560035
S,-72,58,0.010369592937528543,0.10733027098153054
S,-74,58,0.0139783529444781,0.1067018492669411
S,-74,63,0.0152268536271339,0.10964039018913509
S,-66,62,0.012703266844660808,0.10824422887866651
S,-80,46,0.017101764728650777,0.08919129875374053
S,-74,29,0.006568375831903537,0.0677371854368412
S,-66,74,0.011501308742488649,0.09809828334624125
S,-96,48,0.01686464145669601,0.07611456493566617
S,-86,37,0.010127582167605736,0.08931452451692976
S,-76,77,0.020571627236850187,0.09821361109023129
S,-80,40,0.01667508616149828,0.10475819983035521
S,-64,60,0.012911946585417295,0.10399211953398536
S,-82,33,0.006402093458766985,0.062467322207298635
S,-76,56,0.012740939529169428,0.09383246089100189
S,-66,61,0.013997806179405355,0.10545951621984472
S,-90,50,0.012187162727690092,0.08746567030612665
S,-20,93,0.005548677495540995,0.12259911642844629
S,-66,65,0.018421885505300984,0.11608439080808572
S,-50,39,0.002049102337323516,0.0771216648848669
S,-62,67,0.01256210494612731,0.11246871865589998
S,-60,74,0.017007664658868122,0.09345659559519041
S,-60,59,0.008188773623075327,0.09122814935859465
S,-60,59,0.012897385924018097,0.10730247338124763
S,-56,72,0.011175139886902868,0.1206699061072397
S,-62,62,0.014490564826693138,0.10800645823414928
S,-84,39,0.010993823187365425,0.09214964344058521
S,-72,45,0.005910442562824392,0.06955220295168092
S,-74,50,0.015158200070282414,0.10765833590755279
S,-44,72,0.008719075773001843,0.10622239236126958
S,-90,47,0.016416440745631273,0.10559720987807679
S,-70,43,0.00833608443923777,0.06169236046412968
S,-86,58,0.013705795164232887,0.1024183816059633
S,-78,46,0.007647758620602929,0.09216024959008234
S,-26,96,0.00629560334446075,0.09899111815801595
S,-64,67,0.01210303961087738,0.08894180372686085
S,-88,41,0.009921647814030722,0.07847292526455868
S,-74,58,0.01142763624816645,0.09709718342995956
S,-56,70,0.011741780394022011,0.11074756014560329
S,-60,51,0.011421057930514053,0.08765551058555753
S,-104,32,0.016499418219139105,0.09463253861200081
S,-78,48,0.009763496854711179,0.09159211907193125
S,-60,54,0.011290235252603215,0.07612989385949852
S,-90,33,0.009762569649908924,0.08257967775190085
S,-74,64,0.014681953609854328,0.13289692400074601
S,-64,54,0.009417507854694855,0.10287611320568077
S,-82,43,0.014735228416217189,0.10661406114410608
S,-72,47,0.014332765510681912,0.09230766276846201
S,-94,30,0.008295788037877758,0.07421746917930704
S,-56,7,0.0001842030098244075,0.03293879400524686
S,-50,101,0.005725847394248412,0.07274085831913253
S,-88,50,0.011129589025103288,0.07574617741724742
S,-68,76,0.010975685062618949,0.09261660350510642
S,-68,74,0.004725499725054037,0.07943059743205372
S,-82,75,0.007511836573020831,0.07257959400961354
S,-88,74,0.007143661105828827,0.07515773238985927
S,-74,68,0.00535454616445856,0.06662531403006051
S,-84,65,0.007386475138901331,0.07118573168618351
S,-36,55,0.000315816031093693,0.044370286992821695
S,-64,46,0.00021798785474304736,0.035501934797204274
S,-44,77,0.0028144729738760524,0.06314913131317161
S,-68,76,0.009878345823725071,0.07998779110518442
S,-70,62,0.002767699728266456,0.06059853272477365
S,-62,57,0.004916522448944072,0.07026353510347663
S,-62,63,0.005229911376932249,0.07468722977859193
S,-70,79,0.006572210458822409,0.058234474859329935
S,-70,85,0.010864768576198372,0.11203871165546381
S,-68,44,0.003300345396383128,0.04490123421805696
S,-42,87,0.010280529655914456,0.0842956485750879
S,-76,51,0.0053488622606808894,0.04938754558302128
S,-50,87,0.007508542050642107,0.09204972666198216
S,-90,45,0.008690917912356077,0.06992286726087263
S,-26,98,0.0023152685390985636,0.07026508238767168
S,-54,76,0.002595823523923752,0.07030656902080562
S,-66,58,0.009515080371233569,0.0784659735638009
S,-62,60,0.0013554063360530387,0.06269769900786415
S,-32,92,0.00303095158620638,0.05857487169245865
S,-74,72,0.006495128743738565,0.06833065684203951
S,-76,43,0.004044058220803458,0.0480405948391791
S,-58,77,0.012286438279355919,0.09391654138308222
S,-60,68,0.010816981895789453,0.05830214967026656
S,-30,74,0.0007178537510039654,0.05815342085163102
S,-78,54,0.012389898376558307,0.06816595871928999
S,-68,55,0.007196690318509656,0.07414557598409612
S,-86,67,0.011539164436977679,0.07888273506166799
S,-54,61,0.0040414857541002935,0.04851084950622627
S,-70,67,0.004504046868368585,0.0742324751852396
S,-64,60,0.0047744842908863825,0.0647491525701692
S,-82,60,0.010511154287798502,0.09662745886935269
S,-76,55,0.009827804861904857,0.08418406085147769
S,-68,66,0.007196825147632127,0.07660325608907266
S,-70,71,0.004747928250723753,0.06097907154918533
S,-50,78,0.006386856717678037,0.06103308226289076
S,-80,47,0.007650759625552574,0.08087532343973819
S,-48,69,0.0020560891456257516,0.058054921050235304
S,-92,32,0.004709520005709382,0.06568175086296721
S,-52,56,0.001778008785135196,0.06307362813481249
S,-42,79,0.0038562579619192674,0.060336202096712026
S,-68,70,0.004647397214701103,0.0724835183244669
S,-58,72,0.012832844163647513,0.08943912488308932
S,4,102,2.7394206924642715e-06,0.0420119905021664
S,-82,81,0.012364866618103187,0.08731107450120275
S,-64,90,0.010250382431858903,0.07479853401942507
S,-78,76,0.010712247163002524,0.08911256850037357
S,-88,62,0.01652909404025188,0.06669690603579971
S,-60,64,0.0059985591014692545,0.07381909233711413
S,-80,51,0.00569074103666087,0.08173025891731911
S,-90,41,0.010157713792770945,0.059300429036807635
S,-18,76,0.00013399135221414188,0.03963357424617285
S,-54,55,0.004281683158990238,0.05838504798678953
S,-96,47,0.01550274121041325,0.08125523124289971
S,-46,79,0.008760289721577118,0.08356454831262335
S,-56,78,0.006889669503028744,0.062492171138173194
S,-66,69,0.00977859733461725,0.0803244231563661
S,-86,51,0.00873084485995036,0.05550135068902622
S,-92,38,0.010547664958208082,0.09732532451096342
S,-80,46,0.006048207695049199,0.051923668142744746
S,-72,54,0.006134320333145428,0.05396712022076784
S,-42,85,0.0061370549841368496,0.06629423570090062
S,-58,86,0.004811065025877309,0.07283127340005818
S,-44,79,0.006845238077791167,0.06671454663297188
S,-34,68,0.0002970181338426037,0.03395701861339836
S,-90,36,0.008719856469636418,0.07102293871900277
S,-100,42,0.011844173850383508,0.06515863878549685
S,-70,61,0.01197418730510801,0.06726053217765275
S,-80,87,0.007984260257490241,0.083571943120229
S,-58,80,0.008050655201271123,0.073076704821354
S,-60,61,0.01096555657489641,0.08452003367607361
S,-50,91,0.003925297092742406,0.06378781114884782
S,-88,30,0.003150904124995754,0.0651484991147225
S,-56,12,5.375151842449455e-05,0.024833944161267968
S,-94,49,0.01175437003996883,0.0754145922531217
S,-40,72,0.0006131071568896939,0.04158585268534683
S,-68,69,0.0045474358896565766,0.050938223196569675
S,-58,84,0.004519283331634467,0.04798847960754005
S,-78,39,0.00545766019392324,0.06744518527222852
S,-76,41,0.003695850954381641,0.06903657925893007
S,-72,73,0.006714820434453643,0.07173439936145382
S,-70,41,0.002396428170493928,0.04630354330101321
S,-62,86,0.006400416941999798,0.06739088166790293
S,-82,62,0.010051827742341035,0.07559254802193938
S,-60,71,0.008134155232118637,0.09074040151070974
S,2,79,-5.07196437979965e-07,0.043736017567019066
S,-64,62,0.0057815085719521864,0.08955957090565114
S,-56,64,0.00436728694628984,0.07994366392952558
S,-62,63,0.003977995449909135,0.08351295649503658
S,-54,63,0.0037479401370480504,0.08047386277311634
S,-58,52,0.004447860731943843,0.06915055243910082
S,-82,39,0.00463311142326618,0.054251594090758755
S,-64,60,0.007593119775563486,0.08225207217372046
S,-46,34,0.00040874081368950054,0.043954962236761194
S,-54,55,0.003191838255040288,0.06856641575420674
S,-38,59,0.00032690115426783635,0.05301735017715368
S,-56,50,0.0013747428616603223,0.06320542563550985
S,-72,42,0.002904851429570555,0.06889831068592996
S,-62,67,0.00398638457263606,0.07682519871975636
S,-64,62,0.008422203916294637,0.09554145237196167
S,-48,63,0.0032489632642262443,0.07464459202177642
S,-72,47,0.003524351118905771,0.06554244717782401
S,-52,90,0.0026574816685277364,0.06262473712030478
S,-84,36,0.0047411224388657705,0.07579643351273577
S,-84,61,0.006394063337767715,0.09087741237103275
S,-30,86,0.00195546070357551,0.06902808296623937
S,-70,53,0.005969904322603382,0.09088489432823314
S,-46,72,0.0031193039639491045,0.08729141860455708
S,-68,49,0.004253288859885832,0.06409542507676866
S,-52,53,0.0005903205909848711,0.05385623880062327
S,-48,65,0.0034522574094389656,0.07469013747615297
S,-84,47,0.00412046998569565,0.08263434850436344
S,-70,61,0.004026834789325742,0.06219343459960191
S,-56,47,0.0020377965127847055,0.06302265709461125
S,-78,48,0.007884920812655734,0.08201912528228901
S,-68,58,0.003041762003901376,0.06286089180402744
S,-60,59,0.005099264405293609,0.08050411322616023
S,-84,36,0.004322670499996704,0.06709656313308861
S,-54,67,0.004998686841567692,0.06724948316717194
S,-58,60,0.004319266450717775,0.09517722204834161
S,-60,61,0.007599103335600404,0.08757055564455858
S,-66,58,0.003935685884138987,0.06805742409820868
S,-78,48,0.005387890262341945,0.07443171129408244
S,-78,42,0.004854530123855067,0.08340681967536424
S,-80,50,0.007291604624850748,0.06976305044455372
S,-78,47,0.007555247049039344,0.0850999732338247
S,-26,52,5.8217255006679945e-05,0.04610843830967323
S,-70,49,0.003202467757840467,0.07019477606586608
S,-82,39,0.007285415739211765,0.05747444214815937
S,-56,55,0.002103394387505353,0.07482757571493404
S,-76,50,0.0068821684824253975,0.0940753772592748
S,-66,75,0.006722675727117062,0.08342997852267775
S,-60,81,0.0075758013107633,0.11014973416744404
S,-44,81,0.004833534941575492,0.09965117744599855
S,-78,50,0.007042116929203188,0.08838559452604539
S,-48,72,0.0024333180429574478,0.06755930009318042
S,-64,46,0.0029990790719937274,0.07274362316967543
S,-42,69,0.006814482196446394,0.1026930175491322
S,-70,50,0.005658232109532444,0.07329371090810737
S,-56,39,0.0017263552111254237,0.04138414615767107
S,-42,65,0.004032241822268325,0.08690536937798064
S,-72,54,0.005803562991244156,0.08773568666837457
S,-54,50,0.001849301736397646,0.06388574337362228
S,-60,68,0.0040012976535612884,0.08006817165720588
S,-52,68,0.004796245254280844,0.08869422209965905
S,-70,67,0.006851856703398089,0.08732463566603244
S,-72,51,0.004569955172743531,0.061977289282305933
S,-54,56,0.0018809158820679134,0.05458563372474179
S,-38,95,0.005290416820417356,0.08176723353225696
S,-72,52,0.0066611484401646,0.0757600703224903
S,-44,73,0.0031163685028335816,0.09023704733724237
S,-56,60,0.003992592162197977,0.05772245215860384
S,-34,80,0.003781624432751559,0.0837770107667939
S,-38,74,0.00546152490958724,0.09370018362583091
S,-76,42,0.0045346374781089745,0.07531852152916571
S,-70,63,0.0061450238005473605,0.08446766133591067
S,-66,40,0.0017532287630644904,0.07173235755937911
S,-74,26,0.0009431598422462561,0.05114771746055263
S,-54,57,0.00533722487531188,0.09468525604011022
S,-54,82,0.0037442596656301294,0.08205131478351485
S,-56,63,0.0038663484332974877,0.07020919330783094
S,-66,51,0.001941290326251248,0.08021209577112379
S,-58,61,0.00439459153704283,0.0703056086124429
S,-90,46,0.0045539864644538065,0.0765243441904723
S,-68,47,0.005693019314682828,0.0767697771733699
S,-40,60,0.0004452984450254316,0.06853303046335779
S,-48,66,0.004163873100700109,0.08077223426297934
S,-54,62,0.002383226684916991,0.09225624249092017
S,-62,65,0.0046449928852268845,0.07663338182057675
S,-20,82,0.00016291640360100796,0.06969824375939276
S,-66,56,0.005921927449167833,0.07581134425873608
S,-78,24,0.006049724877829366,0.061714551411871696
S,-74,40,0.005610035464142301,0.0649273967907003
S,-92,38,0.008002988102726656,0.05489171353839642
S,-46,42,0.005631279730203648,0.06582379880070406
S,-78,48,0.006881314956091813,0.07326329202744102
S,-68,47,0.008654861362429751,0.07076845186494359
S,-82,47,0.0054126629602246285,0.06409855627055293
S,-46,33,0.0017488323426087982,0.0420774016821246
S,-66,57,0.006186328644794345,0.07055535007853644
S,-68,39,0.006238209758653204,0.05538117500915733
S,-72,65,0.00780776569744641,0.07519069744891811
S,-82,54,0.016802769805307188,0.0933427303507381
S,-70,39,0.008936481443314019,0.06076510808226816
S,-70,54,0.011360300283908152,0.08466161316065438
S,-94,42,0.010950538274938615,0.07980283925754542
S,-60,45,0.010647998177468376,0.07756098342261177
S,-64,75,0.010065585305515561,0.08683595433875545
S,-60,63,0.007531723784900752,0.08708382191051553
S,-28,13,5.241922648449195e-05,0.019646902290150738
S,-68,57,0.008764314821355607,0.07026955107085484
S,-76,28,0.004236668521344651,0.07224461305885331
S,-72,47,0.006534634262556911,0.06631498433119974
S,-46,33,0.002545181694063978,0.05622630478417027
S,-96,30,0.010988816907464904,0.05801931967979987
S,-70,78,0.00988280985593898,0.07510956263407664
S,-80,35,0.00830872903688339,0.06831732667342018
S,-74,48,0.006410641692722823,0.06281042885937753
S,-56,90,0.009964052145804602,0.09597399592491107
S,-66,45,0.008637405946021729,0.05896016562532663
S,-84,42,0.0056205946351941686,0.06762395974780534
S,-78,15,0.003169465583699842,0.05144015320199403
S,-86,52,0.010198609025388368,0.06898234653335898
S,-66,62,0.0060818973984161145,0.06021746173325181
S,-86,48,0.011482828603948808,0.07237394195037211
S,-26,17,8.358614676616833e-05,0.021370546615850732
S,-80,51,0.005322579865265153,0.07311843048833483
S,-78,57,0.013391401849769849,0.06939386768916256
S,-66,67,0.012077102390136636,0.07991534430492017
S,-66,58,0.009598144858937402,0.07462327339631496
S,-64,65,0.011807916493862456,0.06598337674378818
S,-92,32,0.011124060647537936,0.06768987301335151
S,-64,54,0.009988813245145854,0.06279905793580762
S,-64,51,0.010764441129485056,0.07508054875352879
S,-82,42,0.007932311399972409,0.05303798305240347
S,-82,24,0.006822376930970033,0.04490025108497959
S,-92,2,1.96245196295618e-05,0.01647631456178191
S,-60,2,6.0425752785159896e-05,0.020152823725072044
S,-60,56,0.007601419076796854,0.07062113949737324
S,-28,24,9.224402323373879e-05,0.03736576276100373
S,-66,23,0.002748591858691817,0.035042865645694664
S,-88,34,0.011995910978796605,0.07017839662021047
S,-68,39,0.006201336227167015,0.05620503903852563
S,-74,46,0.01000065803013799,0.058501252441396874
S,-88,37,0.008668055284321127,0.06801085387385968
S,-76,51,0.0074889530731454945,0.056848216685315575
S,-98,24,0.004956831213088469,0.05228380452831647
S,-62,44,0.004648751837259139,0.06153561067953898
S,-80,8,9.432007154210584e-05,0.020980964826964137
S,-38,0,6.094407929238197e-07,0.009977452301374782
S,-68,57,0.0090101061105605,0.06263299151817889
S,-46,25,7.697948813587364e-05,0.02368301079642495
S,-62,14,0.003546743047714761,0.04009626389310427
S,-28,95,0.00482287753526834,0.07831366921322576
